NR IMOVEL;NR INCRA;CEP
94337667;9510996095100;38610001
94337683;9510999100318;89910000
94337691;9510998583820;38500000
94337705;9510305011402;38295000
94337713;9510995825490;84500001
94337721;9510999122478;48790000
94337730;0000275741124;69373000
94337748;9510304834600;38295000
94337756;9510998571066;39570000
94337764;8151100094743;89950000
94337772;9510998104107;36200001
94337780;9510997357524;37855000
94337799;9510998099421;36200001
94337802;9510998717290;88763000
94337810;9510997802609;17400000
17137683;9500504739797;89915000
94337829;9510997515022;18190000
94337837;9510998638829;47450000
94337845;9510998545065;35380000
94337853;9510998641706;47450000
94337861;9510999097503;89871000
94337870;9510999069216;95690000
94337888;9510998108781;39925000
94337896;9501905452365;49480000
94337900;9510997971893;69360000
94337918;9510999121072;48790000
94337926;9510992571846;56150000
94337934;9510995810205;18915882
94337950;9510805626616;98240000
94337969;9510997698941;88760000
94337977;9510998947457;63515000
94337993;9510997776926;89340000
94338000;8580300153696;96501000
94338035;9510997325835;29830000
94338043;7222190274487;85560000
94338051;4423130125568;37757000
94338060;9510998624445;99960000
94338078;9510998841110;29750000
94338086;9510806477053;85570000
94338094;9510998554722;87155000
94338108;9510998817910;59300000
94338140;9510997782144;88850000
94338159;9510996038646;37600000
94338175;9510998662371;87280000
94338183;8140830104130;88760000
94338205;9999973827600;29750000
94338213;9510998495459;99960000
94338221;0310701076973;69375000
94338230;9510998655677;89610000
94338248;9510802143614;89610000
94338256;9510997881630;28390000
94338272;9510999147039;38170000
94338299;9510726641111;69945000
59699582;8600261073362;96600000
94338310;9510998891990;63575000
94338329;8152500180661;89908000
89538170;8671600204948;98860000
94338337;9510998760896;38950000
94338370;4450370053200;36770001
94338388;0110701024826;69950000
94338396;9510998834415;88763000
94338418;9510999240918;85140000
94338426;9510998960208;85010000
94338434;9510998421170;83700959
94338442;9510997895267;69945000
94338469;9510992919940;37910000
94338493;9510807411595;87355000
94338507;9510998759103;37950000
94338523;9510996891730;37300000
94338531;9510998863431;49980000
94338558;9510994323262;48350000
94338566;9510998861579;75845000
94338574;9999542477822;56300990
94338590;9999898029301;62640000
94338604;9510999012370;46400000
94338612;9510995920132;49980000
94338620;9510993471594;38175000
94338639;9510644947395;12490000
94338647;9510998812799;98855000
94338655;9510998016585;47970000
94338663;3062230190204;47530000
94338671;9510998735514;48895000
94338680;9510997249470;17250000
94338698;9510998535930;83800000
94338701;9510998999848;29800000
94338710;9510996550827;76550000
94338728;9510999033297;63515000
94338736;9510998632030;48430000
94338744;9510998776890;64660000
94338752;9510998793980;64660000
94338760;9501732940989;29930010
94338779;9510993760782;63515000
94338787;9510998816948;64565000
94338795;9510991454595;37450000
94338809;9510484132594;64655000
94338817;9510998646171;48430000
94338825;9510211493497;35606000
94338833;9510998654867;76960002
94338841;9510998984069;17250000
94338850;9510998949158;63515000
94338868;9510998460230;29920000
94338876;9510997676549;28375000
94338884;9510998653208;48430000
94338892;9510998506167;35621000
94338906;9510998189412;44940000
94338914;9510999176136;48565000
94338922;9510995654319;36512000
94338930;9510998663181;15820000
94338949;9510997668872;89730000
94338957;9510999159126;36830000
94338973;9510997816731;85900005
94338981;9510998022470;83650000
94338990;9510998022550;75827000
94339007;9510998982872;76926000
94339015;9510999035150;63515000
94339023;9510991718401;45300000
94339031;9510723019061;36950000
94339040;9510997812310;85900005
94339058;9510994445023;18315000
94339066;4280270252831;35300001
94339074;9999977387353;69360000
94339090;9510992157160;29750000
94339104;9510998703906;35200000
94339112;9510998992401;88715000
94339120;9510999259856;45300000
94339139;9510998988641;88715000
94339147;9500419977816;86960000
94339155;9510992944545;47850000
94339163;9510998987084;88715000
94339171;9510998994536;88715000
94339180;9510992945606;47850000
94339201;9510995765226;85660000
94339210;9510992946408;47850000
94339228;9510992946831;47850000
94339236;9510999238930;27910000
94339244;9510994756533;89610000
94339252;9510565091086;69360000
94339260;9510992947137;47850000
94339279;9510998994293;76956000
94339287;9510999112405;78525000
94339309;9510997129653;64710000
94339317;9999970898697;78525000
94339325;9510993010350;28360000
94339333;9510999188142;78525000
94339341;9510999278303;39527000
94339350;9510645103514;29800000
94339368;9999626141811;78563000
94339376;9999626216765;78563000
94339384;9510999142070;78565000
94339392;9999704637799;86410000
94339414;9510210192167;36225000
94339422;9510301969407;38270000
94339430;9510997271484;47200000
94339449;8150800159386;89840000
94339457;9510301970502;38270000
94339465;9501654141152;63100005
94339473;8050840004690;89182000
94339481;9510998449856;45780000
94339490;9510998838160;48730000
94339503;9510998528993;35560000
94339511;9510998982953;29920000
94339520;9510481619182;47800001
94339538;9510998210985;76680000
94339546;9510997842813;34000001
94339554;9510999028889;29930010
94339562;9510999091491;11910000
94339570;9510997637993;35340000
94339589;9510996821103;17300000
94339597;9510997387199;88443000
94339600;9500928219009;75650000
94339619;9510999206574;35324000
94339627;9510999202749;35324000
94339635;9510999210415;35324000
94339643;9510998848203;76898000
94339651;9510304885859;38295000
94339660;9510999142908;35324000
94339678;9510998687102;35330000
94339686;9510997936206;35330000
94339694;9510998234221;89874000
94339708;9510990435910;35340000
94339716;9510998421927;76801000
94339724;9510562902547;38540000
94339732;9510992615053;75950000
94339740;9510997144296;38740001
94339767;9510999275975;48445000
94339775;9510993503623;69350000
94339783;9501145572420;35604000
94339791;9501904289576;76890000
94339805;9510999224637;44620000
94339813;0011201325007;76923000
94339821;9501140915531;65921000
94339830;9510998623392;46400000
94339856;9510998764026;38440001
94339864;9510999124500;47240000
94339872;9510998622310;46400000
94339880;9510304822695;38295000
94339899;9510998571570;48790000
94339902;9510998691630;48760000
94339910;9501576283522;45865000
94339929;1620600018487;63155000
94339937;9510998823642;48760000
94339945;9510999088431;76350000
94339953;9510999268928;58265000
94339961;9500929451533;59580000
94339970;0000273540407;46130000
94339996;9510210050290;68445000
94340005;9510994427041;48350000
94340013;9510998708460;46190000
94340021;9500683665369;68445000
94340030;9510999208194;46100000
94340048;9510998057346;44645000
94340056;9510999013180;68786000
94340064;9510999206060;46170000
94340072;9510996383238;44645000
94340099;9510997471491;48800000
18390625;4300130093505;35557000
18012051;4432120050887;36227000
18248721;4321050075368;35350000
07313608;6150560015708;17760000
48405477;4381620037433;37860000
07160712;6261630137063;19300000
55179630;8130360139948;89638000
35306025;7190480126105;87345000
34020705;9020121154289;78200001
29731119;8630841015161;98640000
94340102;9510998822670;44645000
94340110;9510998925640;44645000
65465741;9500171987305;88200000
32748477;9012021107957;78320000
86396668;9502111667827;35660001
91268141;9510484141313;27600000
30440769;7210340910737;84200000
35467282;9500256963405;78690000
94340129;9510998989885;46220000
94340137;9510999180168;46190000
94340145;9510999177612;48890000
88264696;9999975560414;77585000
94340153;9510998261385;56215000
94340161;9510999233970;47450000
94340170;9510998796300;12530000
94340188;9510301267801;58398000
94340196;9510998794286;12530000
94340200;9510998791260;12530000
94340218;9510997979444;37002000
94340226;9510997986149;37002000
94340234;9510998238804;37408000
94340242;9510999282408;47220000
94340250;9510997438796;37408000
94340269;9510999196161;89690000
94340277;9510999282670;47220000
94340285;9510999067353;49800000
94340293;9510999279024;58995000
94340307;9510995841348;36340000
94340315;9510998635803;46390000
94340323;9510999081852;45255000
94340331;9510646321981;89694000
94340340;9510998434158;89694000
94340358;9510992435829;13530000
94340366;9510809523110;15390000
94340374;9510992426161;13530000
94340382;9501229491328;39830000
94340390;9510998965196;39818000
94340404;9510998954070;35001959
94340412;9510996924417;35120000
41169395;0011201169986;76900001
89116070;4110780152537;39100000
60385537;9501220305114;12010000
08072086;7150340027121;87185000
94340420;9510999325239;45160000
94340439;9510568434154;58120000
94340447;9510999238425;59663000
94340463;9510999079955;45255000
94340471;9510996921825;75640000
94340480;9510999214593;48435000
94340498;9510999216707;48435000
94340501;9510999194118;48590000
94340510;9510999211659;48435000
94340536;9510999039732;63605000
94340544;9510808755204;64930000
94340552;9510999082824;29620000
94340579;9510998136998;45000010
94340587;9510990319686;97541000
94340595;9510998454507;47300000
94340609;9510998876762;47990000
94340617;9510998491380;76260000
94340625;9510999099123;29300020
94340633;9510998964114;68565000
94340641;9510999063528;68515000
94340650;9510998449503;47300000
94340668;9510998280096;75195000
94340676;9510800321663;29950000
94340684;9510997666314;75845000
94340706;9510999187332;78320000
94340714;9510998879940;47990000
94340722;9510997509723;84240000
94340730;9510998572542;47300000
94340749;9501653686953;97541000
94340757;9510998433690;76345000
94340765;9510998517282;58117000
94340773;9510995156980;35200000
94340781;8100610487045;89980000
94340790;9510998990468;86700005
94340803;9500504820721;78548000
94340820;9510727027492;29590000
94340838;9510999072780;79470000
94340846;9501146339761;69830000
94340854;9999380604370;59663000
94340862;9510997764758;62840000
94340870;9510998316384;79410000
94340889;9510998471355;96570000
94345880;9510216065701;75263980
94340897;9510999245634;87930000
53821114;0010581592715;76916000
94340919;9510998513708;99660000
94340927;9510999193570;56300990
94340935;9510997676700;78635000
85133124;9510999300163;75955000
94340943;9510997636245;36340000
94340951;9510997743327;69820000
94340960;9510999325743;14955000
94340978;9510998301352;79410000
94340986;9510999279377;58489000
94340994;9510996766595;77723000
94341001;9510997714904;69820000
94341010;9510211851911;64475000
94341028;9510994371585;98400000
94341036;9510998633436;38270000
94341044;9510997721005;69820000
94341052;9510999328505;14955000
94341060;9510990641308;89887000
94341079;9510997829396;75640000
94341087;9510993067386;87345000
94341095;9510996040381;79500000
94341109;9510809640265;17600005
94341117;2660600108040;49320000
94341125;9510991678000;69301000
94341133;9510993899780;95250000
94341141;9510809930000;15640000
94341150;9510809284965;45840000
94341176;9510724200266;65365000
94341184;9501498516639;62823000
94341192;9510999316752;65704000
94341206;9510990647420;89887000
94341214;9510999135022;46100000
94341222;9510999294503;58760000
94341230;9510998794600;65715000
94341249;9510486419360;73801010
94341257;9510997431783;79910000
94341265;9510994369505;98400000
94341273;9510998256381;62740000
94341281;9510138679692;37305000
64111202;4380220073825;37805000
94341290;9510806778339;36330000
94341311;9510308223109;58119000
94341320;9510997457073;44610000
94341338;9501578437179;62590000
94341346;9510997950462;36330000
94341354;9510999127780;64270000
94341362;9510998545650;62970000
94341370;8120300291575;88548000
94341389;9510998829926;99660000
94341397;9510641064883;78350000
94341400;9510806296180;88585000
94341419;9510999135618;46100000
20285493;8521470101384;95765000
94341427;9510998054916;15640000
94341435;9510137746507;98005000
94341443;9510998428263;37370000
94341451;9510999286667;65755000
94341460;9510998558558;89108000
94341478;9510991733800;69380000
94341494;9510995409942;78580000
94341508;9510488385195;78325000
94341516;9510999320601;65704000
94341524;9510999133674;46100000
94341532;9510999341439;65716000
94341540;9510998067490;95260000
94341559;9510999172734;65315000
94341567;5211160063946;25610000
94341575;9510996089399;95230000
94341583;9510999172572;65320000
94341591;9510997152124;15760000
94341605;9510998326002;95010000
94341613;9510722939892;68500005
94341621;9510997487576;37190000
94341630;9510805861020;37584000
94341656;9510999075887;28010000
94341664;9510998245428;65393000
94341672;9510997148526;15760000
94341680;9510997722834;96600000
94341699;9999380273756;28750000
94341702;9510999131892;46100000
94341710;1070420121301;65393000
94341729;9999203304188;58117000
94341737;9510998754497;47350000
94341745;9510564836720;68520000
94341753;9510998702349;44645000
94341761;9510138895808;29800000
94341770;9510998585440;44850000
94341796;9502032648221;15700002
94341800;9510998354200;89251000
94341818;9510999025510;47350000
94341826;9510998793204;99200000
94341834;9510998710287;58117000
94341842;9510993063470;17201000
94341850;9510999093605;63515000
94341869;9510999011137;45480000
94341877;9510999300325;65805000
94341885;9510999320270;65943000
